City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
210,Chernyshevskiy,RU,2020-01-05 12:41:17,63.01,112.47,9.01,95,100,7.43,light snow,0,0
211,Huarmey,PE,2020-01-05 12:41:17,-10.07,-78.15,68.85,80,100,1.5,overcast clouds,0,0
212,Sistranda,NO,2020-01-05 12:41:18,63.73,8.83,41.0,86,90,16.11,light rain,0,0
213,Esperance,AU,2020-01-05 12:40:39,-33.86,121.89,73.4,40,3,12.75,clear sky,0,0
214,Boa Vista,BR,2020-01-05 12:41:18,2.82,-60.67,78.8,65,11,14.99,few clouds,0,0
215,Sitka,US,2020-01-05 12:41:18,37.17,-99.65,47.71,39,28,15.64,scattered clouds,0,0
216,Faanui,PF,2020-01-05 12:41:18,-16.48,-151.75,81.01,76,36,11.63,scattered clouds,0,0
217,Kijang,KR,2020-01-05 12:41:18,35.24,129.21,39.2,64,48,2.24,scattered clouds,0,0
218,Vao,EE,2020-01-05 12:41:18,59.1,26.19,29.19,73,97,6.46,overcast clouds,0,0
219,Kumba,CM,2020-01-05 12:41:18,4.64,9.44,95.58,32,16,5.55,few clouds,0,0
220,Znin,PL,2020-01-05 12:41:18,52.85,17.72,42.01,64,0,9.17,clear sky,0,0
221,Comodoro Rivadavia,AR,2020-01-05 12:37:51,-45.87,-67.48,64.4,39,100,19.46,overcast clouds,0,0
222,Okhotsk,RU,2020-01-05 12:41:18,59.36,143.24,8.4,80,66,12.12,broken clouds,0,0
223,Manta,RO,2020-01-05 12:41:19,45.1,24.1,42.01,40,92,6.69,overcast clouds,0,0
224,Missoula,US,2020-01-05 12:41:19,46.87,-114.0,30.2,68,40,3.36,scattered clouds,0,0
225,Orotukan,RU,2020-01-05 12:41:19,62.26,151.67,-9.26,96,32,3.58,scattered clouds,0,0
226,Viedma,AR,2020-01-05 12:41:19,-40.81,-62.99,66.56,48,22,10.13,few clouds,0,0
227,Mlonggo,ID,2020-01-05 12:41:19,-6.53,110.7,79.0,83,40,4.7,light rain,0,0
228,Shimoda,JP,2020-01-05 12:41:19,34.7,138.93,41.0,48,20,10.29,few clouds,0,0
229,Burns Lake,CA,2020-01-05 12:41:19,54.23,-125.76,26.17,75,58,8.61,broken clouds,0,0
230,Bose,IT,2020-01-05 12:41:19,45.46,8.01,57.2,45,0,5.82,clear sky,0,0
231,Ballina,IE,2020-01-05 12:41:19,54.11,-9.15,55.0,100,90,18.34,light intensity drizzle,0,0
232,Dogondoutchi,NE,2020-01-05 12:41:19,13.64,4.03,78.26,15,14,16.55,few clouds,0,0
233,Srednekolymsk,RU,2020-01-05 12:41:20,67.46,153.71,-2.49,64,62,1.74,broken clouds,0,0
234,Kuminskiy,RU,2020-01-05 12:41:20,58.67,66.57,20.77,94,65,7.05,broken clouds,0,0
235,Beloha,MG,2020-01-05 12:41:20,-25.17,45.06,92.79,40,0,20.07,clear sky,0,0
