City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
173,Saint George,GR,2020-01-05 20:54:19,39.45,22.34,42.01,64,90,17.22,overcast clouds,0.0,0.0
174,Saint-Philippe,CA,2020-01-05 20:56:14,45.36,-73.48,21.99,62,75,14.99,broken clouds,0.0,0.0
175,Isangel,VU,2020-01-05 20:54:19,-19.55,169.27,77.0,73,80,9.17,light rain,0.38,0.0
176,Muros,ES,2020-01-05 20:52:43,42.77,-9.06,46.99,100,1,3.36,clear sky,0.0,0.0
177,Kaitangata,NZ,2020-01-05 20:54:20,-46.28,169.85,48.99,75,80,24.0,light rain,1.19,0.0
178,Houma,CN,2020-01-05 20:52:43,35.63,111.36,32.97,95,100,1.21,overcast clouds,0.0,0.0
179,Aden,YE,2020-01-05 20:50:25,12.79,45.03,77.31,74,79,6.17,broken clouds,0.0,0.0
180,Maryborough,AU,2020-01-05 20:52:43,-25.54,152.7,75.29,83,100,3.56,light rain,0.31,0.0
181,Norman Wells,CA,2020-01-05 20:54:20,65.28,-126.83,-31.0,73,20,4.34,few clouds,0.0,0.0
182,Saskylakh,RU,2020-01-05 20:54:20,71.97,114.09,-19.21,94,0,13.09,clear sky,0.0,0.0
183,Curillo,CO,2020-01-05 20:52:44,1.03,-75.92,90.81,49,67,4.07,broken clouds,0.0,0.0
184,Yuanping,CN,2020-01-05 20:52:44,38.72,112.71,18.84,89,4,1.52,clear sky,0.0,0.0
185,Buala,SB,2020-01-05 20:48:10,-8.15,159.59,82.31,81,69,8.99,broken clouds,0.0,0.0
186,Maldonado,UY,2020-01-05 20:52:44,-34.91,-54.96,84.2,39,20,14.99,few clouds,0.0,0.0
187,Kencong,ID,2020-01-05 20:52:44,-7.78,112.24,74.79,91,91,1.68,light rain,2.25,0.0
188,Tilichiki,RU,2020-01-05 20:56:15,60.47,166.1,-11.27,63,0,6.96,clear sky,0.0,0.0
189,Constantine,DZ,2020-01-05 20:52:44,36.36,6.61,44.6,81,75,5.82,broken clouds,0.0,0.0
190,Lagoa,PT,2020-01-05 20:54:21,37.14,-8.45,55.0,76,0,6.93,clear sky,0.0,0.0
191,Belomorsk,RU,2020-01-05 20:52:44,64.52,34.76,18.25,89,37,12.28,scattered clouds,0.0,0.0
192,Karratha,AU,2020-01-05 20:47:58,-20.74,116.85,84.25,69,100,10.11,moderate rain,3.25,0.0
193,Tahe,CN,2020-01-05 20:52:45,52.34,124.71,-3.78,100,97,1.88,overcast clouds,0.0,0.0
194,Faya,SA,2020-01-05 20:56:16,18.39,42.45,59.0,82,20,4.7,few clouds,0.0,0.0
195,Sao Goncalo Do Amarante,BR,2020-01-05 20:52:45,-3.61,-38.97,86.0,70,40,10.29,scattered clouds,0.0,0.0
196,Hilo,US,2020-01-05 20:54:21,19.71,-155.08,78.8,65,90,4.7,overcast clouds,0.0,0.0
197,Chingirlau,KZ,2020-01-05 20:52:45,51.09,54.08,27.54,92,100,10.45,overcast clouds,0.0,0.0
198,Hobart,AU,2020-01-05 20:52:20,-42.88,147.33,60.01,66,40,6.93,scattered clouds,0.0,0.0
199,Balakhninskiy,RU,2020-01-05 20:52:46,58.01,114.28,1.15,91,89,3.42,overcast clouds,0.0,0.0
200,Nabire,ID,2020-01-05 20:56:17,-3.36,135.5,71.8,96,81,1.79,broken clouds,0.0,0.0
201,Kruisfontein,ZA,2020-01-05 20:56:17,-34.0,24.73,65.17,83,100,5.23,light rain,0.19,0.0
202,Danville,US,2020-01-05 20:50:06,37.82,-122.0,60.01,71,1,16.11,clear sky,0.0,0.0
203,Varhaug,NO,2020-01-05 20:52:46,58.61,5.65,46.4,93,90,6.93,light intensity drizzle rain,0.0,0.0
204,Norton,US,2020-01-05 20:48:39,41.97,-71.19,37.99,51,1,12.75,clear sky,0.0,0.0
205,Tarko-Sale,RU,2020-01-05 20:54:22,64.92,77.78,27.0,89,100,1.99,overcast clouds,0.0,0.0
206,Goma,CD,2020-01-05 20:52:46,-1.67,29.23,57.43,97,100,1.86,moderate rain,3.44,0.0
207,Methoni,GR,2020-01-05 20:52:46,36.82,21.7,50.0,78,66,4.7,moderate rain,4.31,0.0
208,Ankara,TR,2020-01-05 20:48:12,39.92,32.85,33.01,86,75,6.93,broken clouds,0.0,0.0
209,Zima,RU,2020-01-05 20:52:47,53.93,102.05,4.75,91,80,4.94,broken clouds,0.0,0.0
210,Labuhan,ID,2020-01-05 20:52:47,-2.54,115.51,72.39,95,100,2.39,moderate rain,3.06,0.0
211,Bud,NO,2020-01-05 20:52:47,62.91,6.91,46.4,100,75,5.82,light intensity shower rain,0.0,0.0
212,Ketchikan,US,2020-01-05 20:56:18,55.34,-131.65,35.6,83,90,5.82,overcast clouds,0.0,0.0
213,Vila Velha,BR,2020-01-05 20:52:47,-3.71,-38.6,86.0,70,40,10.29,scattered clouds,0.0,0.0
214,Zyryanka,RU,2020-01-05 20:48:23,65.73,150.89,-8.52,84,0,3.11,clear sky,0.0,0.0
215,Pitkyaranta,RU,2020-01-05 20:52:47,61.57,31.48,26.15,67,67,7.87,broken clouds,0.0,0.0
216,Aloleng,PH,2020-01-05 20:52:47,16.13,119.78,70.66,70,80,7.81,broken clouds,0.0,0.0
217,Praia,BR,2020-01-05 20:56:18,-20.25,-43.81,80.6,65,72,5.82,light rain,1.25,0.0
218,Leningradskiy,RU,2020-01-05 20:54:24,69.38,178.42,-11.0,51,0,1.83,clear sky,0.0,0.0
219,Lebu,ET,2020-01-05 20:56:18,8.96,38.73,59.0,72,40,5.82,scattered clouds,0.0,0.0
220,The Valley,AI,2020-01-05 20:52:48,18.22,-63.06,84.2,69,40,10.29,scattered clouds,0.0,0.0
221,Osakarovka,KZ,2020-01-05 20:52:48,50.56,72.58,14.05,87,19,4.56,few clouds,0.0,0.0
222,Vanimo,PG,2020-01-05 20:56:19,-2.67,141.3,81.59,84,100,23.76,moderate rain,5.63,0.0
223,Lorengau,PG,2020-01-05 20:48:28,-2.02,147.27,84.42,72,94,9.64,light rain,2.25,0.0
224,Fairbanks,US,2020-01-05 20:53:58,64.84,-147.72,-20.99,66,75,2.08,light snow,0.0,0.0
225,Dedougou,BF,2020-01-05 20:52:48,12.47,-3.47,68.36,14,11,5.66,few clouds,0.0,0.0
226,Petauke,ZM,2020-01-05 20:52:48,-14.25,31.33,64.69,88,100,2.57,overcast clouds,0.0,0.0
227,Chokurdakh,RU,2020-01-05 20:54:24,70.62,147.9,-21.48,99,84,3.83,broken clouds,0.0,0.0
228,Galveston,US,2020-01-05 20:52:48,40.58,-86.19,46.99,58,1,23.04,clear sky,0.0,0.0
