City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
375,Cockburn Town,TC,82.4,scattered clouds,21.46,-71.14,Osprey Beach Hotel
376,Chimore,BO,85.33,overcast clouds,-16.98,-65.13,Bichito
377,Arraial Do Cabo,BR,80.6,broken clouds,-22.97,-42.02,Pousada Porto Praia
378,Rawson,AR,64.76,scattered clouds,-43.3,-65.11,Hospedaje Sampedro
379,Camocim,BR,78.69,light rain,-2.9,-40.84,Hotel Ilha do Amor
380,Parana,BR,89.6,broken clouds,-7.52,-72.89,
381,San Andres,PH,73.94,light rain,13.32,122.68,El Fresco Lodge
382,Bontang,ID,75.11,light rain,0.12,117.47,"Guest House Badak LNG,Bontang,Kaliantan Timur"
383,Hachinohe,JP,34.0,broken clouds,40.47,141.48,Hachinohe Grand Hotel
384,Kattivakkam,IN,77.0,mist,13.22,80.32,Sachidanandam
385,Varkaus,FI,19.4,overcast clouds,62.32,27.87,Hotel Oscar
386,Grande Prairie,CA,14.0,broken clouds,55.17,-118.79,Holiday Inn Express Grande Prairie
387,Langenburg,CA,19.92,clear sky,50.84,-101.7,Langenburg Motel
388,Senges,BR,78.01,light rain,-24.11,-49.46,Centro de Lazer Bela VIsta
389,Sompeta,IN,64.0,clear sky,18.93,84.6,V.B.R A/C Lodge And Function Hall
391,Saint Anthony,US,26.6,light rain,43.97,-111.68,Hunter's Escape
392,Adrar,DZ,50.0,clear sky,27.87,-0.29,s.e.t.setif entenne d'adrar
393,Honiara,SB,77.0,few clouds,-9.43,159.96,Heritage Park Hotel
394,Isiro,CD,70.05,overcast clouds,2.77,27.62,Nova
395,Benghazi,LY,60.06,light rain,32.12,20.07,Tebisty Hotel
396,Guiyang,CN,57.2,overcast clouds,26.58,106.71,Guo Tai Hotel Guiyang
397,Ashqelon,IL,54.0,few clouds,31.67,34.57,Leonardo Ashkelon
398,Kaeo,NZ,68.0,light rain,-35.1,173.78,Bushido Lodge
400,Ahipara,NZ,64.99,light rain,-35.17,173.16,Ahipara Holiday Park
401,Masallatah,LY,53.69,light rain,32.62,14.0,Mohamed Ahmed Salem
402,Touros,BR,84.2,scattered clouds,-5.2,-35.46,INN NEW HORIZON
403,Muisne,EC,80.6,broken clouds,0.61,-80.02,Quinta Samay
404,Peniche,PT,52.0,clear sky,39.36,-9.38,Hotel Star inn Peniche
405,Westport,US,42.8,scattered clouds,41.14,-73.36,The Westport Inn
406,Abu Samrah,SY,44.17,few clouds,35.3,37.18,
407,Ilhabela,BR,76.41,broken clouds,-23.78,-45.36,Ilha Flat Hotel
408,Airai,TL,69.42,overcast clouds,-8.93,125.41,Juvinal Martin
410,Vagur,FO,46.53,light rain,61.47,-6.81,Vestmanna Hostel
411,Cocorit,MX,77.0,clear sky,27.57,-109.96,Hotel Esperanza Suites
412,Kudahuvadhoo,MV,82.2,overcast clouds,2.67,72.89,Kudahuvadhoo Retreat
413,Salo,FI,33.01,light snow,60.38,23.13,Original Sokos Hotel Rikala
414,Adelaide,AU,61.0,clear sky,-34.93,138.6,The Chancellor on Currie
415,Terrenate,MX,81.0,clear sky,28.79,-111.4,
416,Murgab,TM,37.4,mist,37.5,61.97,
417,Ambilobe,MG,78.42,overcast clouds,-13.19,49.05,Hôtel & Restaurant DIANA Ambilobe
418,Acapulco,MX,86.0,few clouds,16.86,-99.88,Crowne Plaza Acapulco
419,Padang,ID,68.95,few clouds,-0.92,100.36,Mercure Padang
420,Severo-Kurilsk,RU,19.35,snow,50.68,156.12,Kak Doma
421,Bulgan,MN,1.99,clear sky,48.81,103.53,Эрүүл Мэндийн Газар
422,North Bend,US,53.01,broken clouds,43.41,-124.22,Red Lion Hotel Coos Bay
423,Trinidad,BO,86.0,shower rain,-14.83,-64.9,Hotel Piesta
424,Fukuma,JP,46.99,broken clouds,33.77,130.47,Masago
425,Aginskoye,RU,8.6,overcast clouds,51.11,114.54,ООО Дуэт
426,Karpogory,RU,12.42,broken clouds,64.0,44.44,Hotel Pinezhskaya Sloboda
427,Hambantota,LK,79.54,few clouds,6.12,81.12,Bungalow 63
428,Kidal,ML,57.9,clear sky,18.44,1.41,
429,Cuilco,GT,64.13,clear sky,15.41,-91.95,Hotel Perla CUILCO
430,Hamilton,CA,37.0,broken clouds,43.26,-79.87,Sheraton Hamilton Hotel
431,Salamanca,MX,71.6,scattered clouds,20.57,-101.19,Hotel El Monte
432,Kavieng,PG,84.27,light rain,-2.57,150.8,Nusa Island Retreat
434,Princeton,US,43.0,overcast clouds,40.35,-74.66,Courtyard by Marriott Princeton
435,Takoradi,GH,79.75,clear sky,4.89,-1.75,Raybow International Hotel
436,Torbay,CA,30.99,snow,47.66,-52.73,See The Sea
438,Halifax,CA,30.0,light snow,44.65,-63.58,Hotel Halifax
439,Rafael Lucio,MX,50.95,overcast clouds,19.59,-96.99,Bovary
440,Daru,PG,75.87,light rain,-9.07,143.21,Daru hotel
441,Medyn,RU,30.2,scattered clouds,54.97,35.86,Medunitsa
442,Mackay,CA,26.6,overcast clouds,53.65,-115.58,Nojack Provincial Recreation Area
443,Bhadra,IN,59.83,overcast clouds,29.1,75.17,Advocate Pawan kumar Saini
444,Tiznit,MA,52.34,clear sky,29.7,-9.73,Hotel Café Restaurant Assaka
445,Novoorsk,RU,26.6,overcast clouds,51.38,58.98,Gostevoi dom >
446,Jalu,LY,50.79,clear sky,29.03,21.55,Jalu Hotel
447,Chuy,UY,75.31,clear sky,-33.69,-53.46,Nuevo Hotel Plaza
449,Tucurui,BR,79.12,moderate rain,-3.77,-49.67,BBB Rooms Centro Tucurui PA
450,Serenje,ZM,63.99,overcast clouds,-13.23,30.22,Rosechi Lodge
451,El Alto,BO,55.4,thunderstorm,-16.5,-68.19,Hotel El Retorno
452,Grand-Lahou,CI,81.23,clear sky,5.24,-5.0,Hotel Le Ravin Grand Lahou
453,Singaraja,ID,81.9,light rain,-8.11,115.08,Puri Saron Hotels
454,Ambon,FR,44.01,clear sky,47.55,-2.56,Hotel de la Plage - Damgan - Morbihan - Bretagne
455,Port-Cartier,CA,17.6,broken clouds,50.03,-66.88,Le Q'Artier
456,Cap-Aux-Meules,CA,30.2,light shower snow,47.38,-61.86,Auberge Madeli
457,Berlevag,NO,24.8,light shower snow,70.86,29.09,Kvitbrakka
458,Castelo Do Piaui,BR,76.78,moderate rain,-5.32,-41.55,Nobre Hotel
459,Kamiiso,JP,20.75,few clouds,41.82,140.65,ビジネス民宿あべ
460,Sampit,ID,74.26,overcast clouds,-2.54,112.95,Aquarius Boutique Hotel Sampit
461,Manokwari,ID,74.62,broken clouds,-0.87,134.08,Swiss Belhotel Manokwari
462,Sechura,PE,71.02,scattered clouds,-5.56,-80.82,Hospedaje Costa Bella
463,Hare Bay,CA,24.8,light snow,48.86,-53.99,
464,Popondetta,PG,67.39,moderate rain,-8.77,148.24,Comfort Inn
465,Xai-Xai,MZ,76.46,broken clouds,-25.04,33.64,Pensao Africana
466,Sande,NO,42.01,overcast clouds,59.59,10.21,Aannestad Motel
467,Praya,ID,78.8,scattered clouds,-8.71,116.27,Grand Royal B.I.L Lombok
468,Przhevalskoye,RU,27.5,broken clouds,55.51,31.85,
469,Imeni Babushkina,RU,20.19,overcast clouds,59.76,43.13,"Gostevoy Dom ""Usol'ye"""
470,Hemnesberget,NO,41.0,light shower snow,66.23,13.61,Rana Plast AS
471,San Ramon,NI,77.0,few clouds,12.92,-85.84,Casagallovago
472,Adeje,NG,77.67,overcast clouds,5.68,5.76,Otomewo Community
473,Mul,IN,58.42,clear sky,20.07,79.68,Ketan Hotel
474,Udon Thani,TH,66.33,clear sky,17.4,102.79,Centara Hotel & Convention Centre Udon Thani
475,Hoa Binh,VN,68.0,mist,20.81,105.34,Hoa Dao Hotel
476,Ullapool,GB,53.01,light rain,57.9,-5.16,Argyll Hotel
477,Qaqortoq,GL,15.8,few clouds,60.72,-46.03,Hotel Qaqortoq
478,Agadez,NE,62.6,clear sky,16.97,7.99,Auberge d'Azel
479,Sept-Iles,CA,17.6,broken clouds,50.2,-66.38,Comfort Inn
480,Voh,NC,76.96,clear sky,-20.95,164.69,Le gîte du Koniambo
481,Kutum,SD,55.96,clear sky,14.2,24.66,
482,Phuket,TH,73.4,few clouds,7.89,98.4,Rome Place Hotel
483,Clyde,NZ,55.99,light rain,-45.19,169.32,Olivers Central Otago Lodge & Stables
484,Capoterra,IT,53.6,clear sky,39.18,8.97,Hotel Tanca Irde
485,Iranshahr,IR,62.6,overcast clouds,27.21,60.69,خوابگاه ابوذر
486,Prescott,US,63.0,clear sky,34.54,-112.47,Prescott Resort & Conference Center
487,Yamada,JP,34.0,few clouds,36.58,137.08,Yamada Onsen Genenro
488,Sur,OM,69.24,scattered clouds,22.57,59.53,Sur Plaza Hotel
489,Wukari,NG,75.96,broken clouds,7.87,9.78,Elimtop
490,Montoro,ES,45.0,clear sky,38.02,-4.38,Hotel Mirador De Montoro
491,Arys,KZ,28.4,fog,42.43,68.8,"Gostinitsa ""Madani"""
492,Gazli,UZ,35.87,overcast clouds,40.13,63.45,
493,Cervo,BR,78.8,few clouds,-22.19,-46.24,
494,Ipameri,BR,73.4,light rain,-17.72,-48.16,Real Hotel
496,Althofen,AT,30.0,clear sky,46.87,14.47,Hotel-Restaurant Prechtlhof
497,Sioux Lookout,CA,24.8,light snow,50.1,-91.92,Knobby's Fly-In Camps
499,Alexandria,RO,30.99,broken clouds,43.97,25.33,Hotel Parc Alexandria
500,Yerbogachen,RU,5.65,overcast clouds,61.28,108.01,
502,Jalingo,NG,69.66,broken clouds,10.3,10.93,Hajj Camp
503,Sorland,NO,42.8,scattered clouds,67.67,12.69,Sjybrygga fiskecamp
504,Stromness,CA,37.0,broken clouds,42.87,-79.55,Lighthouse RV Resort Inc
505,Fukue,JP,44.6,few clouds,35.03,136.69,ホテル ファインガーデン 桑名長島店
506,Grand-Santi,GF,80.94,light rain,4.27,-54.38,Hôtel La Villa Couacou
507,Orje,NO,41.0,overcast clouds,59.48,11.66,Solstrand Terrasse AS
510,Tucuman,PE,63.12,light rain,-17.17,-70.89,El Mirador
511,Bad Freienwalde,DE,37.99,light rain,52.79,14.03,Ferienwohnung Meier
512,Tekkali,IN,66.38,clear sky,18.62,84.23,Kolli Eswsrao
513,Hohhot,CN,26.6,broken clouds,40.81,111.65,Sheraton Hohhot Hotel
514,Anloga,GH,80.6,haze,5.79,0.9,BeatzWave Studios
515,Tazovskiy,RU,14.52,few clouds,67.47,78.7,TazHostel
516,Amahai,ID,82.99,overcast clouds,-3.31,129.0,Penginapan Madina
517,Praia Da Vitoria,PT,64.4,scattered clouds,38.73,-27.07,Hotel Branco I
519,Omboue,GA,77.52,overcast clouds,-1.57,9.26,Hotel Olako
520,Cardoso,BR,80.15,light rain,-20.08,-49.91,EmilioTur Pescaria
521,Chimoio,MZ,77.0,few clouds,-19.11,33.48,Predio Livraria Ahmed
522,Causapscal,CA,19.0,overcast clouds,48.35,-67.23,Camping Causapscal chez Moose
523,Suntar,RU,15.67,light snow,62.16,117.65,Gostevoy Dom
524,Dibulla,CO,86.0,few clouds,11.27,-73.31,Hospedaje Dibulla Beach
525,Ranapur,IN,55.9,clear sky,22.65,74.53,Indraprasth Tourist Homestay
526,Abha,SA,59.0,few clouds,18.22,42.5,Abha Hotel
528,Pichayevo,RU,25.75,overcast clouds,51.79,41.22,
529,Qasigiannguit,GL,8.6,scattered clouds,68.82,-51.19,
530,Rangpur,BD,56.97,clear sky,25.76,89.24,"RDRS Guest House, Rangpur"
532,Russell,US,50.0,clear sky,38.9,-98.86,Quality Inn
533,Pindobacu,BR,70.65,overcast clouds,-10.74,-40.36,Hotel Valmont
534,Inhambane,MZ,79.34,clear sky,-23.87,35.38,MHL Turismo SA
535,Makhinjauri,GE,42.8,clear sky,41.67,41.69,Batumi World Palace
536,Alta Floresta,BR,84.2,few clouds,-9.87,-56.08,Floresta Amazonica Hotel
537,Puerto Escondido,MX,86.0,clear sky,15.86,-97.07,Aldea del Bazar Hotel and Spa
538,Yar-Sale,RU,15.31,clear sky,66.83,70.83,Yalemd
539,Paragominas,BR,75.9,moderate rain,-3.0,-47.35,Paragominas Palace Hotel
540,Kropotkin,RU,39.0,overcast clouds,45.43,40.58,Hotel Europe Kropotkin
541,Yavaros,MX,79.0,broken clouds,26.7,-109.52,
542,Aquiraz,BR,86.0,scattered clouds,-3.9,-38.39,Hotel Laguna Blu
543,Thunder Bay,CA,30.99,light snow,48.41,-89.26,Victoria Inn Hotel and Convention Centre
544,Makanya,TZ,71.29,light rain,-4.36,37.82,
545,Santa Cruz,BR,80.19,overcast clouds,-6.22,-36.02,Pousada Trairi
546,Le Vauclin,MQ,80.6,light rain,14.55,-60.84,Hôtel Cap Macabou
547,Porto Novo,BR,71.6,broken clouds,-23.68,-45.44,Harmonia
549,Requena,ES,50.0,clear sky,39.49,-1.1,Hotel Avenida
550,Anaconda,US,28.99,clear sky,46.13,-112.94,Trade Wind Motel
551,Igdir,IR,21.2,mist,37.52,45.24,باغ خبازی Khabbazi Garden
552,Dajal,PK,51.51,light rain,29.56,70.38,Dr. Malik Uzair Ahmad Hanbhi
553,Abai,KZ,37.4,mist,41.35,68.95,
554,Baykit,RU,9.34,overcast clouds,61.68,96.39,Gostinitsa
555,Kapuskasing,CA,6.8,light snow,49.42,-82.43,Park Inn Motel
